2022-02-02 00:39:18,401 | itj_planning | INFO | planning.run.py started with args: Namespace(buffers_for_free_motions=False, debug=False, design_dir='210419_HyparHut', diagnosis=False, draw_mp_exploration=False, load_external_movements=True, low_res=False, movement_id=None, mp_algorithm='birrt', problem='Shelter_process.json', problem_subdir='.', quiet=False, reachable_range=[0.2, 2.4], reinit_tool=True, rrt_iterations=400, seq_n=None, smooth=True, solve_mode='nonlinear', solve_timeout=3600.0, step_sim=False, viewer=False, watch=False, write=True)
2022-02-02 03:33:04,715 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 03:33:06,166 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 03:33:08,904 | itj_planning | INFO | ##########
2022-02-02 03:33:08,904 | itj_planning | INFO | Beam b24 | nonlinear | Trail #4 | time 571.49
2022-02-02 03:33:18,073 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A323_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:33:22,603 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:35:15,303 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0).
2022-02-02 03:35:15,303 | itj_planning | INFO | No plan found for A330_M0 after 1 attempts. RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0)
2022-02-02 03:35:15,303 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=24) beam b24!
2022-02-02 03:35:15,303 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 03:35:16,774 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 03:35:19,743 | itj_planning | INFO | ##########
2022-02-02 03:35:19,743 | itj_planning | INFO | Beam b24 | nonlinear | Trail #5 | time 702.33
2022-02-02 03:35:28,683 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A323_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:35:36,121 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:37:27,774 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0).
2022-02-02 03:37:27,790 | itj_planning | INFO | No plan found for A330_M0 after 1 attempts. RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0)
2022-02-02 03:37:27,790 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=24) beam b24!
2022-02-02 03:37:27,790 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 03:37:29,227 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 03:37:32,569 | itj_planning | INFO | ##########
2022-02-02 03:37:32,569 | itj_planning | INFO | Beam b24 | nonlinear | Trail #6 | time 835.15
2022-02-02 03:37:41,307 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A323_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:37:48,389 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:40:42,359 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0).
2022-02-02 03:40:42,361 | itj_planning | INFO | No plan found for A330_M0 after 1 attempts. RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0)
2022-02-02 03:40:42,361 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=24) beam b24!
2022-02-02 03:40:42,362 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 03:40:43,812 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 03:40:46,806 | itj_planning | INFO | ##########
2022-02-02 03:40:46,806 | itj_planning | INFO | Beam b24 | nonlinear | Trail #7 | time 1029.39
2022-02-02 03:40:57,300 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A323_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:41:06,152 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:43:01,536 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0).
2022-02-02 03:43:01,552 | itj_planning | INFO | No plan found for A330_M0 after 1 attempts. RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0)
2022-02-02 03:43:01,552 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=24) beam b24!
2022-02-02 03:43:01,552 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 03:43:02,983 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 03:43:05,882 | itj_planning | INFO | ##########
2022-02-02 03:43:05,897 | itj_planning | INFO | Beam b24 | nonlinear | Trail #8 | time 1168.48
2022-02-02 03:43:14,156 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A323_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:43:20,001 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:45:11,143 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0).
2022-02-02 03:45:11,143 | itj_planning | INFO | No plan found for A330_M0 after 1 attempts. RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0)
2022-02-02 03:45:11,143 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=24) beam b24!
2022-02-02 03:45:11,143 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 03:45:12,583 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 03:45:15,495 | itj_planning | INFO | ##########
2022-02-02 03:45:15,495 | itj_planning | INFO | Beam b24 | nonlinear | Trail #9 | time 1298.08
2022-02-02 03:45:25,418 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A323_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:45:30,324 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:47:42,849 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0).
2022-02-02 03:47:42,849 | itj_planning | INFO | No plan found for A330_M0 after 1 attempts. RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0)
2022-02-02 03:47:42,849 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=24) beam b24!
2022-02-02 03:47:42,865 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 03:47:44,583 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 03:47:47,400 | itj_planning | INFO | ##########
2022-02-02 03:47:47,400 | itj_planning | INFO | Beam b24 | nonlinear | Trail #10 | time 1449.99
2022-02-02 03:48:00,484 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A323_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:48:15,713 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:50:56,049 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0).
2022-02-02 03:50:56,064 | itj_planning | INFO | No plan found for A330_M0 after 1 attempts. RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0)
2022-02-02 03:50:56,064 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=24) beam b24!
2022-02-02 03:50:56,064 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 03:50:57,556 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 03:51:00,523 | itj_planning | INFO | ##########
2022-02-02 03:51:00,523 | itj_planning | INFO | Beam b24 | nonlinear | Trail #11 | time 1643.11
2022-02-02 03:51:09,127 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A323_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:51:23,487 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:53:11,442 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0).
2022-02-02 03:53:11,442 | itj_planning | INFO | No plan found for A327_M1 after 1 attempts. RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0)
2022-02-02 03:53:11,442 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=24) beam b24!
2022-02-02 03:53:11,442 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 03:53:12,895 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 03:53:15,889 | itj_planning | INFO | ##########
2022-02-02 03:53:15,889 | itj_planning | INFO | Beam b24 | nonlinear | Trail #12 | time 1778.47
2022-02-02 03:53:26,557 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A323_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:53:32,558 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:55:28,875 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0).
2022-02-02 03:55:28,875 | itj_planning | INFO | No plan found for A327_M1 after 1 attempts. RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0)
2022-02-02 03:55:28,875 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=24) beam b24!
2022-02-02 03:55:28,875 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 03:55:30,388 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 03:55:33,319 | itj_planning | INFO | ##########
2022-02-02 03:55:33,319 | itj_planning | INFO | Beam b24 | nonlinear | Trail #13 | time 1915.90
2022-02-02 03:55:42,968 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A323_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:55:54,883 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:56:11,727 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0).
2022-02-02 03:56:11,742 | itj_planning | INFO | No plan found for A330_M0 after 1 attempts. RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0)
2022-02-02 03:56:11,742 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=24) beam b24!
2022-02-02 03:56:11,742 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 03:56:13,319 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 03:56:16,375 | itj_planning | INFO | ##########
2022-02-02 03:56:16,375 | itj_planning | INFO | Beam b24 | nonlinear | Trail #14 | time 1958.96
2022-02-02 03:56:27,201 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A323_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:56:44,415 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A327_M1, Free Move to reorient Beam ('b24'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 03:59:12,259 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0).
2022-02-02 03:59:12,260 | itj_planning | INFO | No plan found for A330_M0 after 1 attempts. RoboticFreeMovement(#A330_M0, Free Move to bring Beam ('b24') to assemble_approach position on structure., traj 0)
2022-02-02 03:59:12,260 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=24) beam b24!
2022-02-02 03:59:12,260 | itj_planning | INFO | [31mReturn success: False[0m
